level_0,index,Unnamed: 0,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
191,195,198,0,0.0,0.0,0.0,17,840.2333332999999,0.0,0.001666667,109.176,0.0,Mar,2.0,2,9,2,New_Visitor,False,True
192,196,199,3,94.0,2.0,125.0,55,1970.844805,0.0,0.0017241379999999,96.25511582,0.0,Mar,2.0,4,1,2,New_Visitor,True,True
193,197,200,1,32.0,0.0,0.0,50,2867.0,0.0,0.004,153.44324780000002,0.0,Mar,2.0,2,7,8,Returning_Visitor,True,True
194,198,201,0,0.0,0.0,0.0,5,43.0,0.0,0.04,0.0,0.0,Mar,1.0,1,1,9,Returning_Visitor,True,False
195,199,202,5,218.0,0.0,0.0,13,284.5,0.0,0.004166667,0.0,0.0,Mar,1.0,1,1,2,New_Visitor,False,False
196,200,203,0,0.0,0.0,0.0,3,133.5,0.0,0.088888889,0.0,0.0,Mar,1.0,2,1,8,Returning_Visitor,False,False
197,201,204,1,119.0,0.0,0.0,12,297.6666667,0.0,0.008333333,0.0,0.0,Mar,3.0,2,1,10,Returning_Visitor,False,False
198,202,205,3,281.0,0.0,0.0,16,453.75,0.0,0.005263158,0.0,0.0,Mar,2.0,2,5,2,New_Visitor,False,False
199,203,206,1,18.0,0.0,0.0,16,1331.75,0.0,0.0125,33.79956701,0.0,Mar,2.0,5,2,3,New_Visitor,False,True
200,204,207,2,40.0,0.0,0.0,5,558.5,0.0,0.028571429,0.0,0.0,Mar,2.0,2,7,2,New_Visitor,True,False
201,205,208,3,107.0,0.0,0.0,4,145.83333330000002,0.0,0.016666667,0.0,0.0,Mar,3.0,2,7,1,New_Visitor,False,False
202,206,209,0,0.0,0.0,0.0,8,731.0,0.0,0.04375,0.0,0.0,Mar,2.0,4,1,3,Returning_Visitor,False,False
203,207,210,2,49.0,1.0,127.0,4,188.0,0.033333333,0.0375,0.0,0.0,Mar,3.0,2,3,2,Returning_Visitor,False,False
204,208,211,0,0.0,0.0,0.0,14,565.3333332999999,0.0376190479999999,0.04952381,0.0,0.0,Mar,2.0,6,3,1,Returning_Visitor,False,False
205,209,212,0,0.0,0.0,0.0,2,50.0,0.0,0.05,0.0,0.0,Mar,3.0,2,8,11,Returning_Visitor,False,False
206,210,213,4,57.0,0.0,0.0,7,591.0,0.0066666669999999,0.033333333,0.0,0.0,Mar,1.0,2,6,6,Returning_Visitor,True,False
207,211,214,2,2.0,3.0,261.0,10,281.0,0.0,0.042857143,0.0,0.0,Mar,2.0,2,1,2,Returning_Visitor,False,False
208,212,215,2,123.0,2.0,306.3333333,18,483.8333333000001,0.0,0.02,0.0,0.0,Mar,2.0,2,4,1,Returning_Visitor,False,False
209,213,216,2,118.0,0.0,0.0,4,42.0,0.0,0.066666667,0.0,0.0,Mar,1.0,2,7,3,Returning_Visitor,False,False
210,214,217,0,0.0,0.0,0.0,35,1192.386111,0.005714286,0.028571429,0.0,0.0,Mar,2.0,4,2,2,Returning_Visitor,False,False
211,215,218,0,0.0,0.0,0.0,12,198.0,0.016666667,0.075,0.0,0.0,Mar,2.0,2,3,2,Returning_Visitor,False,False
212,216,219,0,0.0,0.0,0.0,3,15.0,0.0,0.066666667,0.0,0.0,Mar,2.0,4,3,12,Returning_Visitor,False,False
213,217,220,2,38.0,0.0,0.0,14,643.0,0.0,0.013333333,35.0928,0.0,Mar,2.0,2,5,1,Returning_Visitor,False,True
214,218,221,0,0.0,0.0,0.0,5,23.0,0.08,0.12,0.0,0.0,Mar,2.0,2,1,1,Returning_Visitor,False,False
215,219,222,0,0.0,0.0,0.0,4,14.0,0.1,0.15,0.0,0.0,Mar,3.0,2,1,1,Returning_Visitor,False,False
216,220,223,1,54.0,0.0,0.0,6,210.5,0.0,0.02,0.0,0.0,Mar,2.0,2,1,8,New_Visitor,False,False
217,221,224,1,993.0,0.0,0.0,28,1529.30467,0.001481481,0.009150327,0.0,0.0,Mar,3.0,2,4,2,Returning_Visitor,False,False
218,222,225,0,0.0,0.0,0.0,2,19.0,0.0,0.1,0.0,0.0,Mar,2.0,2,3,11,Returning_Visitor,True,False
219,223,226,5,74.25,2.0,84.0,37,1599.083333,0.0,0.006578947,0.0,0.0,Mar,2.0,2,4,1,Returning_Visitor,False,False
220,224,227,0,0.0,0.0,0.0,9,102.5,0.0,0.022222222,0.0,0.0,Mar,2.0,2,1,3,Returning_Visitor,False,False
221,225,228,0,0.0,0.0,0.0,16,2337.0,0.0,0.013333333,17.76266667,0.0,Mar,2.0,2,1,1,Returning_Visitor,False,True
222,226,229,0,0.0,0.0,0.0,19,1883.5,0.010526316,0.021052632,0.0,0.0,Mar,2.0,2,1,3,Returning_Visitor,False,False
223,227,230,2,32.0,0.0,0.0,50,1245.3,0.004,0.020666667,7.146260888,0.0,Mar,2.0,2,7,9,Returning_Visitor,True,False
224,228,231,6,666.8333332999999,0.0,0.0,22,1674.583333,0.0,0.014666667,0.0,0.0,Mar,2.0,2,3,2,Returning_Visitor,False,False
225,229,232,0,0.0,0.0,0.0,9,132.0,0.011111111,0.033333333,0.0,0.0,Mar,4.0,1,1,3,Returning_Visitor,True,False
226,230,233,1,73.0,1.0,740.0,50,1434.255128,0.0,0.0192307689999999,22.03276923,0.0,Mar,2.0,2,3,2,Returning_Visitor,True,False
227,231,234,2,154.0,0.0,0.0,18,367.25,0.005263158,0.0442105259999999,0.0,0.0,Mar,3.0,2,2,1,Returning_Visitor,True,False
228,232,235,3,49.33333333,5.0,303.25,7,148.5,0.0,0.014081633,0.0,0.0,Mar,3.0,2,2,2,Returning_Visitor,False,False
229,233,236,3,118.5,0.0,0.0,29,1482.210784,0.0068965519999999,0.010600255,0.0,0.0,Mar,3.0,2,1,8,Returning_Visitor,True,False
230,234,237,6,153.5,0.0,0.0,34,1048.492063,0.011578947,0.032225685,0.0,0.0,Mar,2.0,6,1,1,Returning_Visitor,True,False
231,235,238,0,0.0,0.0,0.0,9,478.0,0.0,0.011111111,0.0,0.0,Mar,3.0,2,2,3,Returning_Visitor,True,False
232,236,239,0,0.0,0.0,0.0,16,980.25,0.0,0.04,0.0,0.0,Mar,2.0,2,4,3,Returning_Visitor,False,False
233,237,240,8,72.25,1.0,21.5,51,1124.693074,0.022807018,0.036550087,0.0,0.0,Mar,2.0,2,2,2,Returning_Visitor,False,False
234,238,241,2,24.5,0.0,0.0,22,353.1666667,0.018181818,0.031818182,0.0,0.0,Mar,2.0,5,1,3,Returning_Visitor,False,False
235,239,242,1,0.0,0.0,0.0,18,1489.083333,0.023529412,0.046470588,0.0,0.0,Mar,2.0,2,8,1,Returning_Visitor,False,False
236,240,243,0,0.0,1.0,1220.0,28,2389.333333,0.016666667,0.0308333329999999,0.0,0.0,Mar,2.0,2,1,3,Returning_Visitor,True,False
237,241,244,0,0.0,0.0,0.0,7,753.0,0.0,0.00952381,0.0,0.0,Mar,2.0,10,1,2,Returning_Visitor,False,False
238,242,245,0,0.0,0.0,0.0,31,688.1666667000001,0.0,0.019354839,0.0,0.0,Mar,4.0,1,1,3,Returning_Visitor,False,False
239,243,246,0,0.0,0.0,0.0,14,811.0,0.015384615,0.041025641,0.0,0.0,Mar,2.0,2,8,1,Returning_Visitor,False,False
240,244,247,1,22.0,0.0,0.0,9,415.25,0.033333333,0.0481481479999999,0.0,0.0,Mar,3.0,3,1,1,Returning_Visitor,False,False
241,245,248,16,155.6313131,0.0,0.0,32,908.013456,0.005,0.01805276,4.368515556,0.0,Mar,2.0,2,3,2,Returning_Visitor,False,True
242,246,249,1,21.33333333,1.0,235.0,71,2753.378571,0.012676056,0.015201207,0.0,0.0,Mar,3.0,2,2,1,Returning_Visitor,True,False
243,247,250,2,191.0,1.0,100.0,46,2452.582143,0.0072463769999999,0.022253906,0.0,0.0,Mar,3.0,2,9,3,Returning_Visitor,True,False
244,248,251,0,0.0,0.0,0.0,18,5188.5,0.0,0.05,0.0,0.0,Mar,2.0,5,1,1,Returning_Visitor,False,False
245,249,252,0,0.0,0.0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,1.0,1,1,1,Returning_Visitor,False,False
246,250,253,0,0.0,0.0,0.0,5,57.0,0.08,0.12,0.0,0.0,Mar,2.0,5,2,1,Returning_Visitor,False,False
247,251,254,0,0.0,0.0,0.0,2,8.0,0.0,0.1,0.0,0.0,Mar,2.0,2,5,1,Returning_Visitor,True,False
248,252,255,4,96.5,0.0,0.0,19,1430.659091,0.01,0.025666667,0.0,0.0,Mar,1.0,1,1,1,Returning_Visitor,False,False
249,253,256,1,13.0,0.0,0.0,2,20.0,0.0,0.05,0.0,0.0,Mar,3.0,2,3,2,Returning_Visitor,False,False
250,254,257,5,1388.75,0.0,0.0,4,1373.75,0.0,0.02,0.0,0.0,Mar,1.0,1,7,8,Returning_Visitor,False,False
251,255,258,0,0.0,0.0,0.0,45,844.25,0.0,0.01037037,0.0,0.0,Mar,1.0,1,3,1,Returning_Visitor,False,False
252,256,259,0,0.0,1.0,0.0,7,188.0,0.0,0.033333333,0.0,0.0,Mar,2.0,2,1,8,New_Visitor,False,False
253,257,260,3,51.0,0.0,0.0,14,527.375,0.015555556,0.033862434,0.0,0.0,Mar,7.0,1,6,1,Returning_Visitor,True,False
254,258,261,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3.0,3,5,2,Returning_Visitor,False,False
255,259,262,1,158.0,1.0,64.0,29,1916.761905,0.006451613,0.018709677,8.772473117999999,0.0,Mar,2.0,2,3,2,Returning_Visitor,True,True
256,260,263,0,0.0,0.0,0.0,9,116.3333333,0.0,0.066666667,0.0,0.0,Mar,2.0,2,1,1,Returning_Visitor,False,False
257,261,264,0,0.0,0.0,0.0,30,397.0,0.0,0.02,0.0,0.0,Mar,2.0,2,7,2,Returning_Visitor,False,False
258,262,265,0,0.0,0.0,0.0,63,5220.083333,0.0,0.003329865,51.46331148,0.0,Mar,2.0,5,3,1,Returning_Visitor,True,True
259,263,266,0,0.0,0.0,0.0,20,219.3333333,0.0,0.011666667,0.0,0.0,Mar,1.0,8,7,2,Returning_Visitor,False,False
260,264,267,0,0.0,0.0,0.0,5,74.0,0.0,0.04,0.0,0.0,Mar,2.0,2,1,10,Returning_Visitor,False,False
261,266,269,0,0.0,0.0,0.0,6,236.5,0.0,0.016666667,0.0,0.0,Mar,1.0,1,1,3,Returning_Visitor,True,False
262,267,270,1,10.0,0.0,0.0,14,348.6666667,0.035714286,0.053571429,0.0,0.0,Mar,3.0,2,1,1,Returning_Visitor,True,False
263,268,271,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2.0,5,1,1,Returning_Visitor,False,False
264,269,272,1,28.0,1.0,47.0,13,224.5,0.0,0.014285714,0.0,0.0,Mar,1.0,1,1,8,New_Visitor,False,False
265,270,273,4,27.0,0.0,0.0,42,601.7666667000001,0.0,0.004545455,0.0,0.0,Mar,2.0,5,3,3,Returning_Visitor,False,False
266,271,274,0,0.0,0.0,0.0,5,75.5,0.02,0.013333333,0.0,0.0,Mar,1.0,1,2,9,Returning_Visitor,True,False
267,272,275,0,0.0,0.0,0.0,2,153.0,0.0,0.05,0.0,0.0,Mar,2.0,5,6,1,Returning_Visitor,False,False
268,273,276,4,15.0,0.0,0.0,10,197.2,0.0,0.016666667,38.99,0.0,Mar,1.0,1,1,3,Returning_Visitor,True,True
269,274,277,0,0.0,0.0,0.0,18,3658.5,0.016666667,0.05,0.0,0.0,Mar,4.0,2,9,1,Returning_Visitor,False,False
270,275,278,0,0.0,0.0,0.0,5,1162.5,0.0,0.025,0.0,0.0,Mar,2.0,2,2,2,Returning_Visitor,False,False
271,276,279,0,0.0,0.0,0.0,32,556.6,0.014583333,0.039583333,0.0,0.0,Mar,2.0,2,3,1,Returning_Visitor,False,False
272,277,280,0,0.0,0.0,0.0,3,41.0,0.0,0.033333333,0.0,0.0,Mar,2.0,2,1,3,Returning_Visitor,True,False
273,278,281,0,0.0,0.0,0.0,11,300.07142860000005,0.0,0.02,53.9892,0.0,Mar,2.0,2,1,11,Returning_Visitor,True,True
274,279,282,13,1249.809524,4.0,205.0,36,1626.625433,0.010638298,0.026186255,6.8317923920000005,0.0,Mar,3.0,2,2,3,Returning_Visitor,False,False
275,280,283,0,0.0,0.0,0.0,6,69.25,0.0,0.044444444,0.0,0.0,Mar,2.0,2,4,3,Returning_Visitor,False,False
276,281,284,2,390.0,0.0,0.0,10,1169.1,0.02,0.05,0.0,0.0,Mar,3.0,9,9,2,Returning_Visitor,False,False
277,282,285,0,0.0,0.0,0.0,8,402.0,0.0,0.038095238,0.0,0.0,Mar,2.0,2,2,1,Returning_Visitor,False,False
278,283,286,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2.0,2,1,1,Returning_Visitor,False,False
279,284,287,0,0.0,0.0,0.0,35,3324.333333,0.011428571,0.024761905,0.0,0.0,Mar,2.0,2,1,1,Returning_Visitor,False,False
280,285,288,11,215.52380950000003,1.0,70.0,87,3037.499952,0.002150538,0.007722385,0.0,0.0,Mar,2.0,2,5,1,Returning_Visitor,False,False
281,286,289,0,0.0,0.0,0.0,4,59.0,0.0,0.05,0.0,0.0,Mar,1.0,1,1,10,Returning_Visitor,False,False
282,287,290,1,11.0,0.0,0.0,51,1059.253472,0.010588235,0.022643039,0.0,0.0,Mar,3.0,2,6,3,Returning_Visitor,False,False
283,288,291,2,20.0,0.0,0.0,7,720.0,0.0,0.011111111,0.0,0.0,Mar,2.0,2,3,6,Returning_Visitor,False,False
284,289,292,0,0.0,0.0,0.0,40,905.4856061,0.0135,0.03747619,0.0,0.0,Mar,3.0,2,2,1,Returning_Visitor,False,False
285,290,293,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1.0,1,1,1,Returning_Visitor,True,False
286,291,294,2,8.0,1.0,14.33333333,14,603.6666667000001,0.0,0.0125,44.67925,0.0,Mar,2.0,2,1,7,Returning_Visitor,False,True
287,292,295,0,0.0,0.0,0.0,13,328.9166667,0.0,0.014285714,59.79014286,0.0,Mar,3.0,2,1,3,Returning_Visitor,False,True
288,293,296,0,0.0,0.0,0.0,33,778.8166667,0.0,0.022424242,0.0,0.0,Mar,2.0,5,1,1,Returning_Visitor,False,False
289,294,297,4,171.25,0.0,0.0,22,851.5595238,0.004545455,0.0319073079999999,0.0,0.0,Mar,3.0,2,1,1,Returning_Visitor,False,False
290,295,298,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1.0,1,8,1,Returning_Visitor,False,False
291,296,299,0,0.0,0.0,0.0,3,227.5,0.0,0.022222222,0.0,0.0,Mar,2.0,2,1,3,Returning_Visitor,False,False
292,297,300,5,227.3333333,0.0,0.0,17,528.9,0.0,0.002272727,0.0,0.0,Mar,1.0,1,1,9,Returning_Visitor,True,False
293,298,301,0,0.0,0.0,0.0,15,872.8333332999998,0.0,0.026666667,0.0,0.0,Mar,2.0,2,2,3,Returning_Visitor,True,False
294,299,302,0,0.0,0.0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,3.0,2,3,1,Returning_Visitor,False,False
295,300,303,0,0.0,0.0,0.0,35,835.0666667,0.0125714289999999,0.044761905,0.0,0.0,Mar,2.0,2,6,1,Returning_Visitor,False,False
296,301,304,0,0.0,0.0,0.0,4,82.5,0.0,0.05,0.0,0.0,Mar,3.0,2,1,3,Returning_Visitor,False,False
297,302,305,0,0.0,1.0,0.0,1,13.0,0.0,0.1,0.0,0.0,Mar,3.0,2,3,1,Returning_Visitor,False,False
298,303,306,0,0.0,0.0,0.0,2,9.0,0.0,0.1,0.0,0.0,Mar,2.0,2,1,3,Returning_Visitor,True,False
299,304,307,0,0.0,0.0,0.0,2,7.0,0.0,0.1,0.0,0.0,Mar,2.0,2,1,1,Returning_Visitor,False,False
300,305,308,0,0.0,0.0,0.0,12,94.5,0.033333333,0.025555556,0.0,0.0,Mar,3.0,2,4,11,Returning_Visitor,False,False
301,306,309,5,86.0,0.0,0.0,23,267.3,0.0,0.016,0.0,0.0,Mar,1.0,1,4,9,Returning_Visitor,True,False
302,307,310,0,0.0,0.0,0.0,29,3312.5,0.013793103,0.028965517,0.0,0.0,Mar,2.0,2,1,13,Returning_Visitor,False,False
303,308,311,0,0.0,0.0,0.0,3,75.0,0.0,0.066666667,0.0,0.0,Mar,2.0,5,1,3,Returning_Visitor,True,False
304,309,312,2,7.0,0.0,0.0,10,75.0,0.05,0.11,0.0,0.0,Mar,2.0,2,1,1,Returning_Visitor,False,False
305,310,313,0,0.0,1.0,24.0,27,1547.5,0.003703704,0.014814815,0.0,0.0,Mar,3.0,2,1,1,Returning_Visitor,False,False
306,311,314,7,186.9761905,2.0,40.0,35,1276.157071,0.0,0.008681765,0.0,0.0,Mar,1.0,1,6,2,Returning_Visitor,False,False
307,312,315,3,138.0,2.0,136.0,54,2631.1,0.0,0.00969697,0.0,0.0,Mar,1.0,2,1,2,Returning_Visitor,False,False
308,313,316,0,0.0,0.0,0.0,2,96.0,0.0,0.1,0.0,0.0,Mar,4.0,1,1,1,Returning_Visitor,False,False
309,314,317,2,374.0,0.0,0.0,3,1370.0,0.0,0.025,0.0,0.0,Mar,2.0,2,1,8,Returning_Visitor,False,False
310,315,318,2,61.0,0.0,0.0,5,97.0,0.0,0.04,0.0,0.0,Mar,2.0,2,1,1,Returning_Visitor,False,False
311,316,319,1,14.0,0.0,0.0,46,1380.166667,0.0,0.01037037,0.0,0.0,Mar,4.0,1,1,1,Returning_Visitor,False,False
312,317,320,1,38.0,0.0,0.0,23,1483.6,0.022916667,0.038373016,7.1030208329999995,0.0,Mar,3.0,2,6,1,Returning_Visitor,False,True
313,318,321,0,0.0,0.0,0.0,5,156.0,0.0,0.04,0.0,0.0,Mar,2.0,2,4,1,Returning_Visitor,False,False
314,319,322,0,0.0,0.0,0.0,10,240.75,0.0,0.02,0.0,0.0,Mar,2.0,2,9,2,Returning_Visitor,False,False
315,320,323,2,96.0,0.0,0.0,37,1238.5,0.005128205,0.016410256,0.0,0.0,Mar,2.0,2,1,2,New_Visitor,False,False
316,321,324,6,615.25,0.0,0.0,68,2524.719048,0.0,0.0001755929999999,0.0,0.0,Mar,1.0,2,6,1,Returning_Visitor,False,False
317,322,325,4,111.0,0.0,0.0,4,54.0,0.0,0.028571429,0.0,0.0,Mar,2.0,2,1,1,Returning_Visitor,False,False
318,323,326,2,147.0,0.0,0.0,2,35.0,0.0,0.05,0.0,0.0,Mar,2.0,2,1,2,New_Visitor,False,False
319,324,327,0,0.0,0.0,0.0,15,175.91666669999998,0.013333333,0.026666667,0.0,0.0,Mar,1.0,1,1,1,Returning_Visitor,True,False
320,325,328,3,53.16666667,0.0,0.0,11,263.6,0.0,0.003571429,0.0,0.0,Mar,3.0,2,1,9,Returning_Visitor,False,False
321,326,329,2,58.0,0.0,0.0,7,101.8,0.0,0.011111111,0.0,0.0,Mar,3.0,2,8,2,New_Visitor,False,False
322,327,330,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3.0,2,3,1,Returning_Visitor,False,False
323,328,331,3,48.5,0.0,0.0,55,1042.242857,0.0,0.002222222,0.0,0.0,Mar,4.0,2,1,2,New_Visitor,False,False
324,329,332,1,21.0,3.0,116.0,21,613.6666667000001,0.008333333,0.023611111,0.0,0.0,Mar,1.0,2,1,1,Returning_Visitor,False,False
325,330,333,4,115.3333333,0.0,0.0,64,1588.944444,0.003076923,0.009213675,0.0,0.0,Mar,2.0,2,1,1,Returning_Visitor,False,False
326,331,334,0,0.0,1.0,929.0,75,4105.666667,0.002631579,0.017324561,0.0,0.0,Mar,2.0,2,3,1,Returning_Visitor,False,False
327,332,335,1,8.0,0.0,0.0,14,269.5,0.0,0.019047619,0.0,0.0,Mar,2.0,2,3,1,Returning_Visitor,False,False
328,333,336,1,32.28571429,0.0,0.0,8,1236.2,0.0,0.028571429,0.0,0.0,Mar,3.0,2,1,3,Returning_Visitor,False,False
329,334,337,0,0.0,0.0,0.0,49,1384.016667,0.0,0.011904762,0.0,0.0,Mar,2.0,2,1,2,Returning_Visitor,False,False
330,335,338,0,0.0,0.0,0.0,4,52.0,0.0,0.025,0.0,0.0,Mar,2.0,2,1,2,Returning_Visitor,False,False
331,336,339,1,11.0,0.0,0.0,29,664.75,0.0,0.005057471,0.0,0.0,Mar,3.0,2,1,2,Returning_Visitor,False,False
332,337,340,0,0.0,0.0,0.0,7,64.0,0.0,0.014285714,0.0,0.0,Mar,2.0,2,1,3,Returning_Visitor,False,False
333,338,341,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2.0,2,4,1,Returning_Visitor,False,False
334,339,342,0,0.0,0.0,0.0,8,326.5,0.1,0.125,0.0,0.0,Mar,1.0,1,1,3,Returning_Visitor,False,False
335,340,343,0,0.0,0.0,0.0,25,1690.9777780000002,0.008,0.0373333329999999,0.0,0.0,Mar,1.0,1,8,1,Returning_Visitor,False,False
336,341,344,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2.0,2,8,1,Returning_Visitor,False,False
337,342,345,4,277.75,0.0,0.0,3,178.75,0.0,0.008,0.0,0.0,Mar,3.0,2,3,8,New_Visitor,False,False
338,343,346,0,0.0,0.0,0.0,12,407.0,0.0,0.033333333,0.0,0.0,Mar,2.0,2,4,3,Returning_Visitor,False,False
339,344,347,6,241.1666667,0.0,0.0,39,1513.566667,0.005128205,0.021367521,0.0,0.0,Mar,1.0,1,1,3,Returning_Visitor,False,False
340,345,348,3,64.0,0.0,0.0,24,832.0909091,0.0,0.009876543,0.0,0.0,Mar,2.0,10,1,3,New_Visitor,False,False
341,346,349,1,25.5,0.0,0.0,12,250.8333333,0.0,0.016666667,0.0,0.0,Mar,3.0,2,2,1,Returning_Visitor,True,False
342,347,350,2,64.0,0.0,0.0,15,565.6666667000001,0.0,0.00625,0.0,0.0,Mar,2.0,2,1,1,New_Visitor,False,False
343,349,352,8,130.0,1.0,18.0,19,298.0,0.0,0.016666667,19.66818546,0.0,Mar,2.0,2,3,1,Returning_Visitor,True,False
344,350,353,9,79.0,1.0,155.5,55,1743.0666670000005,0.0,0.004371585,0.0,0.0,Mar,2.0,2,6,2,Returning_Visitor,False,False
345,351,354,3,84.0,0.0,0.0,27,655.9166667000001,0.0,0.011111111,0.0,0.0,Mar,2.0,2,2,1,Returning_Visitor,False,False
346,352,355,0,0.0,1.0,9.0,30,1992.833333,0.0,0.003333333,9.227000967,0.0,Mar,2.0,4,1,3,Returning_Visitor,False,True
347,353,356,0,0.0,0.0,0.0,3,0.0,0.2,0.2,0.0,0.0,Mar,2.0,2,4,1,Returning_Visitor,False,False
348,354,357,0,0.0,0.0,0.0,24,308.86355310000005,0.0,0.028030303,0.0,0.0,Mar,2.0,6,2,2,Returning_Visitor,False,False
349,355,358,3,41.0,0.0,0.0,46,2749.666667,0.0,0.005555556,0.0,0.0,Mar,2.0,2,1,2,Returning_Visitor,False,False
350,356,359,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3.0,2,1,1,Returning_Visitor,False,False
351,357,360,0,0.0,0.0,0.0,25,812.0,0.0,0.008,0.0,0.0,Mar,2.0,2,1,1,Returning_Visitor,False,False
352,358,361,0,0.0,0.0,0.0,12,166.0,0.028571429,0.071428571,0.0,0.0,Mar,2.0,2,1,1,Returning_Visitor,True,False
353,359,362,1,14.0,0.0,0.0,4,65.0,0.0,0.05,0.0,0.0,Mar,2.0,4,3,1,Returning_Visitor,False,False
354,360,363,4,86.0,0.0,0.0,46,2450.688095,0.0270833329999999,0.0479050929999999,0.0,0.0,Mar,1.0,1,3,3,Returning_Visitor,False,False
355,361,364,0,0.0,0.0,0.0,10,226.8333333,0.0,0.01,0.0,0.0,Mar,1.0,1,1,2,Returning_Visitor,True,False
356,362,365,3,618.0,0.0,0.0,9,341.0,0.0,0.007692308,34.43601877,0.0,Mar,2.0,2,9,3,New_Visitor,False,True
357,363,366,0,0.0,0.0,0.0,13,226.0,0.0,0.053846154,0.0,0.0,Mar,2.0,2,4,3,Returning_Visitor,True,False
358,364,367,1,11.88888889,0.0,0.0,111,3510.879903,9.83e-05,0.009438427,12.01656549,0.0,Mar,3.0,2,5,2,Returning_Visitor,False,False
359,365,368,5,51.5,0.0,0.0,2,6.0,0.0,0.033333333,0.0,0.0,Mar,2.0,5,2,1,Returning_Visitor,False,False
360,366,369,2,7.0,0.0,0.0,27,559.4,0.014814815,0.030452675,0.0,0.0,Mar,2.0,4,4,3,Returning_Visitor,True,False
361,367,370,8,269.0,0.0,0.0,33,1109.883333,0.013888889,0.027742165,0.0,0.0,Mar,1.0,1,4,1,Returning_Visitor,False,False
362,368,371,0,0.0,0.0,0.0,5,239.0,0.0,0.04,0.0,0.0,Mar,2.0,2,9,1,Returning_Visitor,False,False
363,369,372,2,44.5,0.0,0.0,7,212.1666667,0.0,0.00625,0.0,0.0,Mar,3.0,2,1,8,New_Visitor,True,False
364,370,373,1,3.0,14.0,1165.166667,81,2820.952419,0.008897485,0.029431012,0.0,0.0,Mar,2.0,2,3,2,Returning_Visitor,False,False
365,371,374,0,0.0,0.0,0.0,6,44.0,0.066666667,0.1,0.0,0.0,Mar,2.0,2,3,1,Returning_Visitor,False,False
366,372,375,0,0.0,0.0,0.0,8,781.0,0.028571429,0.057142857,0.0,0.0,Mar,3.0,2,4,1,Returning_Visitor,False,False
367,373,376,4,61.0,0.0,0.0,14,175.66666669999998,0.0,0.010588235,0.0,0.0,Mar,2.0,2,5,2,Returning_Visitor,False,False
368,374,377,3,90.0,0.0,0.0,25,397.8846154,0.005333333,0.033504762,0.0,0.0,Mar,2.0,2,1,1,Returning_Visitor,True,False
369,375,378,0,0.0,0.0,0.0,25,770.0285713999999,0.0112,0.034933333,0.0,0.0,Mar,3.0,2,8,10,Returning_Visitor,False,False
370,376,379,2,102.5,3.0,60.0,22,1034.975,0.0,0.0139999999999999,16.14384,0.0,Mar,1.0,1,4,2,Returning_Visitor,False,True
371,377,380,0,0.0,0.0,0.0,2,12.0,0.0,0.1,0.0,0.0,Mar,1.0,1,5,3,Returning_Visitor,False,False
372,378,381,0,0.0,0.0,0.0,3,8.0,0.066666667,0.133333333,0.0,0.0,Mar,2.0,4,1,3,Returning_Visitor,False,False
373,379,382,1,17.0,0.0,0.0,22,399.8,0.019047619,0.038095238,0.0,0.0,Mar,1.0,5,7,1,Returning_Visitor,False,False
374,380,383,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2.0,2,2,3,Returning_Visitor,False,False
375,381,384,9,213.3214286,5.0,528.0,61,2258.430586,0.01,0.020655014,2.810812468,0.0,Mar,1.0,1,4,2,Returning_Visitor,False,False
376,382,385,0,0.0,0.0,0.0,2,254.0,0.0,0.1,0.0,0.0,Mar,3.0,2,4,1,Returning_Visitor,False,False
377,383,386,0,0.0,0.0,0.0,7,67.0,0.0,0.028571429,0.0,0.0,Mar,2.0,2,1,2,Returning_Visitor,False,False
378,384,387,0,0.0,0.0,0.0,4,57.0,0.0,0.025,0.0,0.0,Mar,2.0,2,6,2,Returning_Visitor,False,False
379,385,388,0,0.0,0.0,0.0,12,240.4166667,0.0,0.061688312,0.0,0.0,Mar,3.0,2,1,6,Returning_Visitor,False,False
380,386,389,0,0.0,0.0,0.0,8,551.1666667000001,0.025,0.035,0.0,0.0,Mar,3.0,2,2,3,Returning_Visitor,False,False
381,387,390,6,71.5,0.0,0.0,47,1532.2,0.009929078,0.019797366,27.26888014,0.0,Mar,2.0,2,1,1,Returning_Visitor,False,True
